method,sample_id,split,dataset,budget,dense_correct,dense_reliant,eligible_interventions,answer_fidelity,intervention_pass,intervention_answer_fidelity,legacy_flip_safe,reference_safe,combined_gold_safe,safety_pattern_64_128_256_432,minimum_observed_safe_budget,monotonic
fastv,visual_counterfact_size_000281,test,visual_counterfact_size,64,True,True,gray|irrelevant|counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000281,test,visual_counterfact_size,128,True,True,gray|irrelevant|counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000281,test,visual_counterfact_size,256,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000281,test,visual_counterfact_size,432,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000282,test,visual_counterfact_size,64,True,True,gray|blur|irrelevant|counterfactual,False,False,True,False,False,False,0111,128,True
fastv,visual_counterfact_size_000282,test,visual_counterfact_size,128,True,True,gray|blur|irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000282,test,visual_counterfact_size,256,True,True,gray|blur|irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000282,test,visual_counterfact_size,432,True,True,gray|blur|irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000283,test,visual_counterfact_size,64,True,True,blur|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000283,test,visual_counterfact_size,128,True,True,blur|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000283,test,visual_counterfact_size,256,True,True,blur|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000283,test,visual_counterfact_size,432,True,True,blur|counterfactual,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000286,test,visual_counterfact_size,64,True,True,counterfactual,False,True,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000286,test,visual_counterfact_size,128,True,True,counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000286,test,visual_counterfact_size,256,True,True,counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000286,test,visual_counterfact_size,432,True,True,counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000287,test,visual_counterfact_size,64,True,True,counterfactual,False,False,True,False,False,False,0111,128,True
fastv,visual_counterfact_size_000287,test,visual_counterfact_size,128,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000287,test,visual_counterfact_size,256,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000287,test,visual_counterfact_size,432,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000288,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000288,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000288,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000288,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000291,test,visual_counterfact_size,64,False,True,gray|blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000291,test,visual_counterfact_size,128,False,True,gray|blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000291,test,visual_counterfact_size,256,False,True,gray|blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000291,test,visual_counterfact_size,432,False,True,gray|blur|irrelevant,True,True,True,True,True,,1111,64,True
fastv,visual_counterfact_size_000294,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,True,False,True,False,False,0111,128,True
fastv,visual_counterfact_size_000294,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000294,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000294,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000297,test,visual_counterfact_size,64,True,True,counterfactual,True,False,False,False,False,False,0111,128,True
fastv,visual_counterfact_size_000297,test,visual_counterfact_size,128,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000297,test,visual_counterfact_size,256,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000297,test,visual_counterfact_size,432,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000298,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000298,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000298,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000298,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000301,validation,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000301,validation,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000301,validation,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000301,validation,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000303,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,False,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000303,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,False,True,False,False,0011,256,True
fastv,visual_counterfact_size_000303,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000303,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000308,test,visual_counterfact_size,64,True,True,gray|counterfactual,False,False,True,False,False,False,0111,128,True
fastv,visual_counterfact_size_000308,test,visual_counterfact_size,128,True,True,gray|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000308,test,visual_counterfact_size,256,True,True,gray|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000308,test,visual_counterfact_size,432,True,True,gray|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000313,test,visual_counterfact_size,64,True,True,irrelevant|counterfactual,False,False,True,False,False,False,0111,128,True
fastv,visual_counterfact_size_000313,test,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000313,test,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000313,test,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000314,test,visual_counterfact_size,64,True,True,irrelevant,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000314,test,visual_counterfact_size,128,True,True,irrelevant,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000314,test,visual_counterfact_size,256,True,True,irrelevant,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000314,test,visual_counterfact_size,432,True,True,irrelevant,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000327,validation,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,True,False,True,False,False,0111,128,True
fastv,visual_counterfact_size_000327,validation,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000327,validation,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000327,validation,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000332,test,visual_counterfact_size,64,True,True,irrelevant,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000332,test,visual_counterfact_size,128,True,True,irrelevant,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000332,test,visual_counterfact_size,256,True,True,irrelevant,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000332,test,visual_counterfact_size,432,True,True,irrelevant,True,True,True,True,True,True,1111,64,True
fastv,visual_counterfact_size_000333,test,visual_counterfact_size,64,True,True,gray|blur|irrelevant|counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000333,test,visual_counterfact_size,128,True,True,gray|blur|irrelevant|counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000333,test,visual_counterfact_size,256,True,True,gray|blur|irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000333,test,visual_counterfact_size,432,True,True,gray|blur|irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000337,test,visual_counterfact_size,64,True,True,gray|counterfactual,False,False,False,False,False,False,0001,432,True
fastv,visual_counterfact_size_000337,test,visual_counterfact_size,128,True,True,gray|counterfactual,False,False,True,False,False,False,0001,432,True
fastv,visual_counterfact_size_000337,test,visual_counterfact_size,256,True,True,gray|counterfactual,False,False,True,False,False,False,0001,432,True
fastv,visual_counterfact_size_000337,test,visual_counterfact_size,432,True,True,gray|counterfactual,True,True,True,True,True,True,0001,432,True
fastv,visual_counterfact_size_000340,test,visual_counterfact_size,64,True,True,counterfactual,False,False,True,False,False,False,0111,128,True
fastv,visual_counterfact_size_000340,test,visual_counterfact_size,128,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000340,test,visual_counterfact_size,256,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000340,test,visual_counterfact_size,432,True,True,counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000343,validation,visual_counterfact_size,64,True,True,irrelevant|counterfactual,True,False,False,False,False,False,0111,128,True
fastv,visual_counterfact_size_000343,validation,visual_counterfact_size,128,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000343,validation,visual_counterfact_size,256,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000343,validation,visual_counterfact_size,432,True,True,irrelevant|counterfactual,True,True,True,True,True,True,0111,128,True
fastv,visual_counterfact_size_000344,test,visual_counterfact_size,64,True,True,gray|irrelevant|counterfactual,True,True,False,True,False,False,0011,256,True
fastv,visual_counterfact_size_000344,test,visual_counterfact_size,128,True,True,gray|irrelevant|counterfactual,True,False,False,False,False,False,0011,256,True
fastv,visual_counterfact_size_000344,test,visual_counterfact_size,256,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000344,test,visual_counterfact_size,432,True,True,gray|irrelevant|counterfactual,True,True,True,True,True,True,0011,256,True
fastv,visual_counterfact_size_000345,test,visual_counterfact_size,64,True,True,gray|irrelevant|counterfactual,False,False,True,False,False,False,0111,128,True
