dataset,dense_gpu_energy_joule,gpu_energy_joule,latency_ms,method,model,provenance,sample_id,seed,selected_budget,supported_correct,task_correct,unsafe_acceptance
visual_counterfact_color,64.93697199344635,66.54964274525642,163.6316959920805,fastv,13b,development,visual_counterfact_color_000287,2103,432,True,True,False
mmstar,54.79184825301169,65.72894065618515,154.66032599215396,fastv,13b,development,mmstar_000498,2103,432,False,False,False
pope_popular,62.74140640616417,63.22599670886993,142.98879301350098,fastv,13b,development,pope_popular_000656,2103,432,True,True,False
visual_counterfact_size,78.16623930096627,91.4289838886261,203.51423899410293,fastv,13b,development,visual_counterfact_size_000684,2103,dense,False,False,False
pope_popular,58.66312630653381,66.40720974802971,150.5139969958691,fastv,13b,development,pope_popular_000127,2103,432,False,True,False
visual_counterfact_color,66.48247555375099,66.20873422265053,152.2544489998836,fastv,13b,prospective,visual_counterfact_color_000299,2103,256,True,True,False
pope_adversarial,59.960221836566916,60.51786920785904,141.7002149973996,fastv,13b,development,pope_adversarial_000398,2103,432,False,False,False
pope_popular,60.28208853602409,58.664779542684556,139.5754469995154,fastv,13b,development,pope_popular_000256,2103,432,True,True,False
pope_adversarial,59.561426841020584,60.37482504487038,144.3885080079781,fastv,13b,prospective,pope_adversarial_002634,2103,432,True,True,False
mmstar,70.51666463732718,65.81990366220474,159.40075799881015,fastv,13b,prospective,mmstar_001346,2103,432,False,False,False
pope_popular,58.91308165788651,56.82331900119782,141.83934401080478,fastv,13b,development,pope_popular_000357,2103,432,False,True,False
visual_counterfact_size,80.97860306739807,71.49990080714225,186.64130600518547,fastv,13b,prospective,visual_counterfact_size_000289,2103,dense,True,True,False
visual_counterfact_color,64.97241931915283,60.187106832265854,161.72312501294073,fastv,13b,development,visual_counterfact_color_000073,2103,256,True,True,False
mmstar,56.2499644100666,54.868501247167586,143.22707000246737,fastv,13b,prospective,mmstar_000254,2103,432,False,False,False
mmstar,61.33018920898438,63.14164533257484,159.4787880021613,fastv,13b,prospective,mmstar_001097,2103,432,False,True,False
pope_popular,56.28686169624329,57.14898626923561,144.29312900756486,fastv,13b,development,pope_popular_000360,2103,432,True,True,False
mmstar,61.78966576457024,58.98387887835503,150.90416400926188,fastv,13b,development,mmstar_000502,2103,dense,False,False,False
visual_counterfact_color,57.000765012502676,54.70697020411491,159.0604520024499,fastv,13b,development,visual_counterfact_color_000306,2103,432,True,True,False
mmstar,163.2383243072033,133.4421947133541,403.49163200880866,fastv,13b,prospective,mmstar_000324,2103,432,False,False,False
mmstar,61.93762941122055,53.58065326690674,168.31378899223637,fastv,13b,prospective,mmstar_000788,2103,432,True,True,False
visual_counterfact_size,64.58251441478728,52.03837310433388,167.7866950049065,fastv,13b,prospective,visual_counterfact_size_000212,2103,dense,False,True,False
mmstar,195.13209510684013,222.11955988526344,693.4070870047435,fastv,13b,development,mmstar_001498,2103,432,False,False,False
mmstar,56.60259725213051,47.632527904510496,150.89373399678152,fastv,13b,development,mmstar_001162,2103,432,False,False,False
mmstar,132.01686318874357,106.19343514442444,321.491621012683,fastv,13b,prospective,mmstar_000796,2103,432,False,False,False
mmstar,54.31833419203758,52.12581231117249,141.05406100861728,fastv,13b,prospective,mmstar_001402,2103,256,False,False,False
visual_counterfact_color,59.58180291652679,60.911141455173485,151.23072999995202,fastv,13b,prospective,visual_counterfact_color_000312,2103,432,True,True,False
mmstar,56.3418467605114,63.38365169048309,152.72085499600507,fastv,13b,development,mmstar_001111,2103,432,False,False,True
pope_popular,56.25505714416504,62.85983135581016,150.0392629968701,fastv,13b,prospective,pope_popular_002670,2103,432,True,True,False
pope_adversarial,57.07454828023911,35.64655316472053,147.67140499316156,fastv,13b,development,pope_adversarial_000291,2103,432,True,True,False
mmstar,59.777920677661896,33.10015780925751,148.5479969996959,fastv,13b,prospective,mmstar_000794,2103,432,False,False,True
pope_random,53.527730236053465,31.76608102440834,144.87824300886132,fastv,13b,development,pope_random_000014,2103,256,True,True,False
mmstar,57.73671897649765,39.49908789873123,152.99044200219214,fastv,13b,development,mmstar_000333,2103,432,True,True,False
mmstar,56.89337995409966,40.5436044216156,134.91755300492514,fastv,13b,prospective,mmstar_000105,2103,432,False,False,False
mmstar,63.039232074022294,250.89355721831325,849.0042240009643,fastv,13b,development,mmstar_001167,2103,256,True,True,False
mmstar,95.77220451235772,48.658426008224495,246.06681299337652,fastv,13b,development,mmstar_000758,2103,dense,False,False,False
mmstar,58.78961378574371,34.257651197910306,149.38491900102235,fastv,13b,prospective,mmstar_000167,2103,dense,False,True,False
mmstar,363.5015200269222,120.90131126523018,447.0042070024647,fastv,13b,development,mmstar_001283,2103,432,False,False,False
visual_counterfact_size,20.05718208670616,48.56034828186036,152.75884499715175,fastv,13b,prospective,visual_counterfact_size_000527,2103,dense,True,True,False
visual_counterfact_size,30.78165254831314,51.831996986866,159.57974699267652,fastv,13b,prospective,visual_counterfact_size_000044,2103,dense,True,True,False
visual_counterfact_size,39.29549465537072,50.92994661211968,178.11044199333992,fastv,13b,development,visual_counterfact_size_000637,2103,dense,True,True,False
pope_random,34.70094566941261,41.77214647889137,141.56069699674845,fastv,13b,prospective,pope_random_001362,2103,256,True,True,False
visual_counterfact_color,38.79456144571305,43.797464218139645,148.63970599253662,fastv,13b,prospective,visual_counterfact_color_000149,2103,432,True,True,False
pope_random,50.021887547969826,40.84922281980515,141.27191000443418,fastv,13b,prospective,pope_random_001764,2103,256,True,True,False
visual_counterfact_size,53.31085770606995,40.84822241306305,134.12978099950124,fastv,13b,development,visual_counterfact_size_000352,2103,dense,True,True,False
mmstar,59.59623525500298,47.741029659509664,139.86880399170332,fastv,13b,prospective,mmstar_000911,2103,432,False,False,False
mmstar,65.33758413910866,57.81680029392243,156.87824299675412,fastv,13b,development,mmstar_001128,2103,432,False,False,False
visual_counterfact_color,58.57640309333801,53.731300324201584,139.66050501039717,fastv,13b,development,visual_counterfact_color_000248,2103,256,True,True,False
mmstar,157.73904595732688,159.1309625995159,386.1536349868402,fastv,13b,prospective,mmstar_000028,2103,432,False,True,False
visual_counterfact_size,67.89389540553093,72.57280079841614,180.4049789934652,fastv,13b,development,visual_counterfact_size_000698,2103,dense,False,False,False
pope_random,53.799721947908395,56.14918076634406,138.1256909953663,fastv,13b,prospective,pope_random_001122,2103,256,True,True,False
visual_counterfact_size,62.43417484998702,66.26010269880294,160.64211599586997,fastv,13b,development,visual_counterfact_size_000152,2103,dense,True,True,False
visual_counterfact_size,64.1323772764206,66.87313173770904,161.08942199207377,fastv,13b,development,visual_counterfact_size_000506,2103,dense,True,True,False
visual_counterfact_color,72.00400348901749,77.71504071950913,190.81483500485774,fastv,13b,prospective,visual_counterfact_color_000271,2103,256,True,True,False
mmstar,56.593419028520586,57.62230842351913,141.38618900324218,fastv,13b,prospective,mmstar_001006,2103,432,True,True,False
pope_random,53.69710273027421,65.07717854380607,150.9275330026867,fastv,13b,development,pope_random_000175,2103,256,False,True,False
pope_random,59.03519771933556,64.30667486310006,148.75122500234284,fastv,13b,development,pope_random_000491,2103,256,False,True,False
pope_adversarial,60.71569851636887,63.35584604740143,148.19957000145223,fastv,13b,development,pope_adversarial_000254,2103,432,True,True,False
visual_counterfact_size,75.57723583340645,77.85052095651626,186.66343699442223,fastv,13b,development,visual_counterfact_size_000504,2103,dense,True,True,False
mmstar,71.37754928827286,65.72675756216049,159.58586700435262,fastv,13b,prospective,mmstar_001320,2103,432,False,False,False
visual_counterfact_size,86.93592319607734,80.83928699016572,193.3194699959131,fastv,13b,prospective,visual_counterfact_size_000193,2103,dense,False,False,False
pope_random,61.66375160574913,61.526310390233995,146.07608200458344,fastv,13b,development,pope_random_000579,2103,256,False,True,False
mmstar,64.32245365619659,67.69240802168846,159.95344299881253,fastv,13b,development,mmstar_000555,2103,432,True,True,False
mmstar,62.261356041431426,63.51686351537704,150.2998590003699,fastv,13b,development,mmstar_001302,2103,432,False,False,False
visual_counterfact_color,58.92008590221405,50.68483504056932,147.29503900161944,fastv,13b,development,visual_counterfact_color_000298,2103,432,True,True,False
visual_counterfact_color,87.08983660817147,71.79504285335541,218.23273100017104,fastv,13b,development,visual_counterfact_color_000339,2103,432,True,True,False
mmstar,53.64152297973632,43.93692301511764,145.90654299536254,fastv,13b,prospective,mmstar_000139,2103,dense,False,False,False
mmstar,54.51772728323937,99.24740457653998,350.58633900189307,fastv,13b,development,mmstar_001215,2103,432,False,False,True
pope_random,52.16254918813705,39.8850899040699,140.222480011289,fastv,13b,development,pope_random_000382,2103,256,True,True,False
mmstar,54.736493339538576,45.594183380603795,143.46963798743673,fastv,13b,development,mmstar_001178,2103,256,True,True,False
pope_popular,51.79952744007111,47.03470167756081,137.3312689975137,fastv,13b,development,pope_popular_000106,2103,432,True,True,False
mmstar,51.479278850555424,49.0453106200695,138.05359198886435,fastv,13b,development,mmstar_000381,2103,432,False,False,False
mmstar,85.94557615399361,69.68624919176101,190.51014799333643,fastv,13b,development,mmstar_000637,2103,dense,False,True,False
visual_counterfact_color,58.36332201123238,51.560829355716706,135.974881995935,fastv,13b,prospective,visual_counterfact_color_000101,2103,432,True,True,False
pope_adversarial,57.26839091300964,57.69593737006187,145.77744400594383,fastv,13b,prospective,pope_adversarial_002772,2103,432,True,True,False
pope_popular,57.05045775294303,54.94501301765442,140.101880999282,fastv,13b,development,pope_popular_000320,2103,432,False,False,False
pope_popular,58.22222677707672,58.09474246144295,149.08350200857967,fastv,13b,prospective,pope_popular_002490,2103,432,True,True,False
pope_adversarial,57.52112029910088,53.91295899152756,136.44311801181175,fastv,13b,prospective,pope_adversarial_002347,2103,432,True,True,False
visual_counterfact_color,54.62338096499443,56.60340193629265,140.10622100613546,fastv,13b,development,visual_counterfact_color_000213,2103,256,True,True,False
mmstar,60.013632055521015,60.700503205060954,149.28621899161953,fastv,13b,prospective,mmstar_000464,2103,432,False,False,False
pope_popular,54.1448861539364,56.81313841938972,139.00998199824244,fastv,13b,development,pope_popular_000056,2103,432,True,True,False
visual_counterfact_color,65.63281759381294,66.64494597911835,156.9963119982276,fastv,13b,prospective,visual_counterfact_color_000476,2103,432,True,True,False
mmstar,59.664390788078315,61.38061351299285,141.36611900175922,fastv,13b,development,mmstar_000260,2103,432,False,False,False
pope_random,59.35854137659073,60.80391805171966,140.56662599614356,fastv,13b,prospective,pope_random_002592,2103,256,True,True,False
pope_random,54.24911951065064,60.55178648829461,141.58400699670892,fastv,13b,prospective,pope_random_002966,2103,256,True,True,False
visual_counterfact_size,58.83525124073029,58.35237760066987,135.6136160029564,fastv,13b,development,visual_counterfact_size_000242,2103,dense,True,True,False
mmstar,59.23383590459824,59.54329220890999,138.90644299681298,fastv,13b,prospective,mmstar_000054,2103,432,False,True,False
visual_counterfact_size,63.23528103232384,71.6827348589897,170.29295999964233,fastv,13b,prospective,visual_counterfact_size_000721,2103,dense,True,True,False
visual_counterfact_color,54.52498641014099,55.68653158187866,135.85258400416933,fastv,13b,prospective,visual_counterfact_color_000327,2103,432,True,True,False
mmstar,63.47059400081635,61.43681266307831,146.07715098827612,fastv,13b,development,mmstar_001095,2103,432,False,False,False
